product_id,product_name,category,subcategory,discounted_price,actual_price,rating,rating_count,sentiment_score,sentiment_category
B08RP2L2NL,"King Shine Multi Retractable 3.0A Fast Charger Cord, Multiple Charging Cable 4Ft/1.2m 3-in-1 USB Charge Cord Compatible with Phone/Type C/Micro USB for All Android and iOS Smartphones (Random Colour)",Computers & Accessories,Accessories & Peripherals,4.3375,12.4875,3.5,1121,0.28711111111111104,Positive
B0B4G2MWSB,"Lapster 5 pin mini usb cable, usb b cable,camera cable usb2.0 for External HDDS/Card Readers/Camera etc.",Computers & Accessories,Accessories & Peripherals,1.8625,12.4875,4.0,1313,0.17765151515151517,Positive
B0B21C4BMX,"Portronics Konnect Spydr 31 3-in-1 Multi Functional Cable with 3.0A Output, Tangle Resistant, 1.2M Length, Nylon Braided(Zebra)",Computers & Accessories,Accessories & Peripherals,2.85,11.2375,3.8,132,0.2769230769230769,Positive
B084MZXJNK,"Belkin Apple Certified Lightning To Type C Cable, Tough Unbreakable Braided Fast Charging For Iphone, Ipad, Air Pods, 3.3 Feet (1 Meters)    White",Computers & Accessories,Accessories & Peripherals,19.9875,24.9875,4.4,1951,0.29713675213675217,Positive
B0BHZCNC4P,Remote Control Compatible for Amazon Fire Tv Stick Remote Control [ 3rd Gen ](Not Compatible for Fire TV Edition Smart TV) from basesailor,Electronics,"Home Theater, TV & Video",18.7375,49.9875,3.7,37,0.5125,Positive
B0B16KD737,VW 80 cm (32 inches) Playwall Frameless Series HD Ready Android Smart LED TV VW3251 (Black),Electronics,"Home Theater, TV & Video",106.2375,199.9875,4.3,592,0.15140350877192982,Positive
B099K9ZX65,Hisense 108 cm (43 inches) 4K Ultra HD Smart Certified Android LED TV 43A6GE (Black),Electronics,"Home Theater, TV & Video",262.375,562.375,4.1,1259,0.18005314625850335,Positive
B08Y55LPBF,Redmi 126 cm (50 inches) 4K Ultra HD Android Smart LED TV X50 | L50M6-RA (Black),Electronics,"Home Theater, TV & Video",412.4875,562.4875,4.2,45238,0.2229666666666667,Positive
B015OW3M1W,AmazonBasics 6-Feet DisplayPort (not USB port) to HDMI Cable Black,Electronics,"Home Theater, TV & Video",9.9875,21.25,4.1,28638,0.3739672364672366,Positive
B01D5H8ZI8,AmazonBasics 3 Feet High Speed HDMI Male to Female 2.0 Extension Cable,Electronics,"Home Theater, TV & Video",2.8625,7.4375,4.3,12835,0.20697530864197533,Positive
B09X1M3DHX,iFFALCON 80 cm (32 inches) HD Ready Smart LED TV 32F53 (Black),Electronics,"Home Theater, TV & Video",124.9875,349.875,4.2,1269,0.30805194805194797,Positive
B09MM6P76N,7SEVEN® Compatible Lg Smart Tv Remote Suitable for Any LG LED OLED LCD UHD Plasma Android Television and AKB75095303 replacement of Original Lg Tv Remote Control,Electronics,"Home Theater, TV & Video",4.3625,7.4875,4.2,284,0.2333594657375145,Positive
B01D5H8LDM,"AmazonBasics 3.5mm to 2-Male RCA Adapter Cable For Tablet, Smartphone (Black, 15 feet)",Electronics,"Home Theater, TV & Video",6.1125,15.0,4.4,69538,0.5663636363636364,Positive
B0B1YY6JJL,Acer 109 cm (43 inches) I Series 4K Ultra HD Android Smart LED TV AR43AR2851UDFL (Black),Electronics,"Home Theater, TV & Video",299.9875,437.375,4.3,4703,0.22760834670947025,Positive
B09QGZM8QB,"Wayona Usb Type C 65W 6Ft/2M Long Fast Charging Cable Compatible For Samsung S22 S20 Fe S21 Ultra A33 A53 A01 A73 A70 A51 M33 M53 M51 M31(2M, Black)",Computers & Accessories,Accessories & Peripherals,4.9875,12.4875,4.3,2806,0.371144255050505,Positive
B08L4SBJRY,"Saifsmart Outlet Wall Mount Hanger Holder for Dot 3rd Gen, Compact Bracket Case Plug and Built-in Cable Management for Kitchen Bathroom, Bedroom (Black)",Electronics,Home Audio,4.3625,16.2375,4.0,3295,0.19143790849673203,Positive
B09X79PP8F,"MI 2-in-1 USB Type C Cable (Micro USB to Type C) 30cm for Smartphone, Headphone, Laptop (White)",Computers & Accessories,Accessories & Peripherals,2.2375,3.7375,3.9,81,0.13571428571428573,Positive
B082T6GVG9,"AmazonBasics New Release ABS USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad Tablet (3-Ft, White)",Computers & Accessories,Accessories & Peripherals,8.6125,18.75,4.2,42301,0.7,Positive
B0B3XY5YT4,LG 108 cm (43 inches) 4K Ultra HD Smart LED TV 43UQ7500PSF (Ceramic Black),Electronics,"Home Theater, TV & Video",387.375,624.875,4.3,1376,0.15673333333333336,Positive
B0B4HKH19N,"pTron Solero 331 3.4Amps Multifunction Fast Charging Cable, 3-in-1 USB Cable Micro USB/Type-C/iOS, Made in India, Durable & Strong & Tangle-free 118cm in Length (Black)",Computers & Accessories,Accessories & Peripherals,3.1125,11.6375,3.9,1075,0.17499999999999996,Positive
B08TGG316Z,"10k 8k 4k HDMI Cable, Certified 48Gbps 1ms Ultra High Speed HDMI 2.1 Cable 4k 120Hz 144Hz 2k 165Hz 8k 60Hz Dynamic HDR ARC eARC DTS:X Compatible for Mac Gaming PC Soundbar TV Monitor Laptop PS5 4 Xbox",Electronics,"Home Theater, TV & Video",12.4875,29.9875,4.6,3664,0.4203125,Positive
B071VMP1Z4,LRIPL Compatible Sony Bravia LCD/led Remote Works with Almost All Sony led/LCD tv's,Electronics,"Home Theater, TV & Video",4.9875,4.9875,3.9,1951,0.10785714285714283,Positive
B071SDRGWL,"boAt Type-c A400 Type-c to USB A Cable for All Type C Phones (Lg nexus 5x), 1Mtr(Black)",Computers & Accessories,Accessories & Peripherals,4.3625,8.7375,4.3,20850,0.36069444444444443,Positive
B08PSQRW2T,"Zoul Type C to Type C Fast Charging Cable 65W 2M/6ft USB C Nylon Braided Cord Compatible with MacBook Oneplus 9 9R Samsung Galaxy S21 Ultra S20+ (2M, Black)",Computers & Accessories,Accessories & Peripherals,4.9875,13.7375,4.1,2685,0.2741176470588235,Positive
B0859M539M,"TP-LINK AC1300 Archer T3U Plus High Gain USB 3.0 Wi-Fi Dongle, Wireless Dual Band MU-MIMO WiFi Adapter with High Gain Antenna, Supports Windows 11/10/8.1/8/7/XP/MacOS",Computers & Accessories,Networking Devices,21.2375,37.4875,4.4,24780,0.19819686411149826,Positive
B08RX8G496,"LRIPL Mi Remote Control with Netflix & Prime Video Button Compatible for Mi 4X LED Android Smart TV 4A Remote Control (32""/43"") with Voice Command (Pairing Required)",Electronics,"Home Theater, TV & Video",8.1875,13.7375,3.2,285,0.029530423280423285,Positive
B002SZEOLG,"TP-Link Nano USB WiFi Dongle 150Mbps High Gain Wireless Network Wi-Fi Adapter for PC Desktop and Laptops, Supports Windows 10/8.1/8/7/XP, Linux, Mac OS X (TL-WN722N)",Computers & Accessories,Networking Devices,9.3625,16.7375,4.2,179692,0.2789406713505074,Positive
B08CS3BT4L,Kodak 80 cm (32 inches) HD Ready Certified Android LED TV 32HDX7XPRO (Black),Electronics,"Home Theater, TV & Video",124.9875,162.4875,4.2,6088,0.18533333333333335,Positive
B00RFWNJMC,Airtel DigitalTV DTH Remote SD/HD/HD Recording Compatible for Television (Shining Black ),Electronics,"Home Theater, TV & Video",2.4375,6.2375,3.7,1383,-0.1797619047619048,Negative
B082T6GXS5,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, MFi Certified Charger for Apple iPhone, iPad, Silver, 6-Ft",Computers & Accessories,Accessories & Peripherals,12.4875,26.25,4.5,5492,0.2111111111111111,Positive
B09CMQRQM6,"Ambrane Fast 100W Output Cable with Type-C to Type-C for Mobile, Laptop, Macbook & Table Charging, 480mbps Data Sync Speed, Braided Cable, 1.5m Length (ABCC-100, Black-Grey)",Computers & Accessories,Accessories & Peripherals,6.2375,11.2375,4.2,919,0.31888888888888894,Positive
B005LJQMCK,"BlueRigger Digital Optical Audio Toslink Cable (3.3 Feet / 1 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)",Electronics,"Home Theater, TV & Video",5.2,7.4875,4.2,30023,0.2185185185185185,Positive
B09C6H53KH,"Duracell Type-C To Micro 1.2M braided Sync & Charge Cable, USB C to Micro Fast Charge Compatible for fast data transmission (Black)",Computers & Accessories,Accessories & Peripherals,4.6,8.7375,4.2,387,0.2709090909090909,Positive
B0BB3CBFBM,VU 138 cm (55 inches) Premium Series 4K Ultra HD Smart IPS LED TV 55UT (Black),Electronics,"Home Theater, TV & Video",374.875,812.5,4.1,211,0.21742875180375185,Positive
B08QSDKFGQ,"Zoul USB Type C Fast Charging 3A Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31s M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (1M, Grey)",Computers & Accessories,Accessories & Peripherals,4.2375,13.7375,4.3,974,0.15928571428571425,Positive
B08PV1X771,Samsung 80 cm (32 inches) Wondertainment Series HD Ready LED Smart TV UA32TE40AAKBXL (Titan Gray),Electronics,"Home Theater, TV & Video",193.625,261.25,4.3,16299,-0.17224489795918366,Negative
B07YTNKVJQ,MI Xiaomi USB Type C HYperCharge Cable 6A 100cm Sturdy and Durable Black Supports 120W HyperCharging,Computers & Accessories,Accessories & Peripherals,6.2375,16.2375,4.3,30411,0.3760416666666666,Positive
B0117H7GZ6,GENERIC Ultra-Mini Bluetooth CSR 4.0 USB Dongle Adapter for Windows Computer ( Black:Golden),Computers & Accessories,Networking Devices,3.1125,4.9875,3.4,4642,0.09411347517730495,Positive
B09XJ1LM7R,7SEVEN® Compatible for Tata Sky Remote Original Set Top HD Box and Suitable for SD Tata Play setup Box Remote Control,Electronics,"Home Theater, TV & Video",4.9875,9.9875,4.3,12,-0.5999999999999999,Negative
B084N133Y7,"Belkin Apple Certified Lightning To Type C Cable, Fast Charging For Iphone, Ipad, Air Pods, 3.3 Feet (1 Meters)    White",Computers & Accessories,Accessories & Peripherals,18.7375,24.9875,4.4,1951,0.29713675213675217,Positive
B088Z1YWBC,"EGate i9 Pro-Max 1080p Native Full HD Projector 4k Support | 3600 L (330 ANSI ) | 150"" (381 cm) Large Screen | VGA, AV, HDMI, SD Card, USB, Audio Out | (E03i31 / E04i32) Black",Electronics,"Home Theater, TV & Video",118.625,199.875,3.9,10480,0.2439614346227249,Positive
B07VSG5SXZ,"ZEBRONICS HAA2021 HDMI version 2.1 cable with 8K @ 60Hz, 4K @ 120Hz, eARC & CEC support, 3D compatible, 2 meters length, 48Gbps max and Gold-plated connectors",Electronics,"Home Theater, TV & Video",7.9625,18.7375,4.1,24,0.17587412587412585,Positive
B08RWCZ6SY,7SEVEN® Compatible for Sony Bravia LCD LED UHD OLED QLED 4K Ultra HD TV remote control with YouTube and NETFLIX Hotkeys. Universal Replacement for Original Sony Smart Android tv Remote Control,Electronics,"Home Theater, TV & Video",4.9875,11.2375,3.9,254,0.11499999999999999,Positive
B07KSB1MLX,AmazonBasics Digital Optical Coax to Analog RCA Audio Converter Adapter with Fiber Cable,Electronics,"Home Theater, TV & Video",13.6125,20.0,4.0,3565,0.14385822510822507,Positive
B081FG1QYX,"Wayona Type C Cable Nylon Braided USB C QC 3.0 Fast Charging Short Power Bank Cable for Samsung Galaxy S10e/S10+/S10/S9/S9+/Note 9/S8/Note 8, LG G7 G5 G6, Moto G6 G7 (0.25M, Black)",Computers & Accessories,Accessories & Peripherals,4.2375,12.4875,4.3,6255,0.1757010582010582,Positive
B08R69WBN7,"Pinnaclz Original Combo of 2 USB Type C Fast Charging Cable, USB C Data Cable for Charging and Data Transfer Smart Phones White 1.2 Meter Made in India (Pack of 2)",Computers & Accessories,Accessories & Peripherals,1.8625,6.2375,4.0,7732,0.30989583333333337,Positive
B0B3RHX6B6,Ambrane BCL-15 Lightning Cable for Smartphone (1.5m Black),Computers & Accessories,Accessories & Peripherals,1.8625,4.9875,3.9,57,0.5694444444444445,Positive
B084N18QZY,"Belkin USB C to USB-C Fast Charging Type C Cable, 60W PD, 3.3 feet (1 meter) for Laptop, Personal Computer, Tablet, Smartphone - Black, USB-IF Certified",Computers & Accessories,Accessories & Peripherals,7.4875,10.6125,4.5,577,0.25833333333333336,Positive
B081NHWT6Z,LOHAYA Television Remote Compatible with Samsung Smart LED/LCD/HD TV Remote Control [ Compatible for All Samsung Tv Remote Control ],Electronics,"Home Theater, TV & Video",3.7375,14.9875,3.9,1193,0.251547619047619,Positive
B07JPJJZ2H,"Wayona Nylon Braided Lightning USB Data Sync & 3A Charging Cable for iPhones, iPad Air, iPad Mini, iPod Nano and iPod Touch (3 FT Pack of 1, Grey)",Computers & Accessories,Accessories & Peripherals,4.9875,16.2375,4.2,13120,0.25931372549019605,Positive
B09JKNF147,Electvision Remote Control Compatible with Kodak/Thomson Smart led tv (Without Voice) Before Placing Order for verification Contact Our coustmer Care 7738090464,Electronics,"Home Theater, TV & Video",4.2375,24.9875,4.0,343,0.3166666666666667,Positive
B0B9959XF3,Acer 80 cm (32 inches) S Series HD Ready Android Smart LED TV AR32AR2841HDSB (Black),Electronics,"Home Theater, TV & Video",156.2375,287.375,4.3,1611,0.32413886400955366,Positive
B09PNR6F8Q,"realme 10W Fast Charging Micro-USB Cable (Braided, Black)",Computers & Accessories,Accessories & Peripherals,3.1125,4.9875,4.0,6558,0.2806410256410256,Positive
B07M69276N,"TP-Link AC1300 USB WiFi Adapter (Archer T3U) - 2.4G/5G Dual Band Mini Wireless Network Adapter for PC Desktop, MU-MIMO Wi-Fi Dongle, USB 3.0, Supports Windows 11,10, 8.1, 8, 7, XP/Mac OS 10.15 and earlier",Computers & Accessories,Networking Devices,17.4875,31.2375,4.4,23169,0.34756198347107436,Positive
B0B1YZ9CB8,Acer 139 cm (55 inches) I Series 4K Ultra HD Android Smart LED TV AR55AR2851UDFL (Black),Electronics,"Home Theater, TV & Video",412.4875,599.875,4.3,4703,0.22760834670947025,Positive
B09YLYB9PB,"Ambrane 60W / 3A Fast Charging Output Cable with Micro to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACM - AZ1, Black)",Computers & Accessories,Accessories & Peripherals,1.8625,4.9875,4.0,1423,0.36687499999999995,Positive
B08CTNJ985,"Wayona USB Type C 65W Fast Charging 2M/6Ft Long Flash Charge Cable 3A QC 3.0 Data Cable Compatible with Samsung Galaxy S21 S10 S9 S8, iQOO Z3, Vivo, Note 10 9 8, A20e A40 A50 A70, Moto G7 G8 (2M, Grey)",Computers & Accessories,Accessories & Peripherals,4.0625,12.4875,4.3,2651,0.2377248677248677,Positive
B0BP7XLX48,"Syncwire LTG to USB Cable for Fast Charging Compatible with Phone 5/ 5C/ 5S/ 6/ 6S/ 7/8/ X/XR/XS Max/ 11/12/ 13 Series and Pad Air/Mini, Pod & Other Devices (1.1 Meter, White)",Computers & Accessories,Accessories & Peripherals,4.9875,24.9875,5.0,5,0.4958333333333333,Positive
B09LHXNZLR,"Skadioo WiFi Adapter for pc | Car Accessories, WiFi Dongle for pc | USB WiFi Adapter for pc | Wi-Fi Receiver 2.4GHz, 802.11b/g/n UNano Size WiFi Dongle Compatible Adapter,WiFi dongle for pc",Computers & Accessories,Networking Devices,2.4875,6.2375,3.7,612,0.47458333333333336,Positive
B0B3N8VG24,"FLiX (Beetel USB to Type C PVC Data Sync & 15W(3A) TPE Fast Charging Cable, Made in India, 480Mbps Data Sync, 1 Meter Long cable for all Andriod & all Type C Devices (Black)(XCD - FPC02)",Computers & Accessories,Accessories & Peripherals,1.1,3.7375,4.0,9378,0.47333333333333333,Positive
B08PSVBB2X,"Zoul USB C to USB C Fast Charging Cable 65W Type C to Type C Nylon Braided Cord Compatible with Macbook Oneplus 9 10R Samsung Galaxy S22 S21 Ultra Z Flip3 Macbook Air/Pro M1 Google Pixel 11'' iPad Pro 2020/2018 (2M, Grey)",Computers & Accessories,Accessories & Peripherals,4.9875,13.7375,4.1,2685,0.2741176470588235,Positive
B0B3MQXNFB,"FLiX (Beetel Flow USB to Micro USB PVC Data Sync & 12W(2.4A) Fast Charging Cable,Made in India,480Mbps Data Sync,Solid Cable,1 Meter Long cable for all Andriod & Micro USB Devices (Black)(XCD-FPM01)",Computers & Accessories,Accessories & Peripherals,0.723625,2.4875,4.0,9378,0.47333333333333333,Positive
B08XMSKKMM,7SEVEN® Bluetooth Voice Command Remote for Xiaomi Redmi Mi Smart TV with Netflix & Prime Video Hot Keys XMRM-00A,Electronics,"Home Theater, TV & Video",9.9875,24.9875,3.3,576,-0.026262626262626265,Negative
B09L8DT7D6,Sony TV - Remote Compatible for Sony LED Remote Control Works with Sony LED TV by Trend Trail Speed tech & Remote hi Remote & REO India only,Electronics,"Home Theater, TV & Video",2.5625,6.2375,3.8,313,0.4611111111111111,Positive
B00GE55L22,"Storite USB 3.0 Cable A to Micro B high Speed Upto 5 Gbps Data Transfer Cable for Portable External Hard Drive - (20cm), Black",Computers & Accessories,Accessories & Peripherals,3.7375,8.7375,4.1,2957,0.13290123456790123,Positive
B0162K34H2,"boAt LTG 500 Apple MFI Certified for iPhone, iPad and iPod 2Mtr Data Cable(Space Grey)",Computers & Accessories,Accessories & Peripherals,10.6125,12.4875,4.1,6736,0.14125,Positive
B0B8SRZ5SV,"AmazonBasics USB C to Lightning Aluminum with Nylon Braided MFi Certified Charging Cable (Grey, 1.2 meter)",Computers & Accessories,Accessories & Peripherals,11.8625,24.9875,4.4,13552,0.35102564102564104,Positive
B07CWNJLPC,"AmazonBasics Double Braided Nylon USB Type-C to Type-C 2.0 Cable Smartphone (Dark Grey, 3 feet)",Computers & Accessories,Accessories & Peripherals,6.2375,15.0,4.3,5451,0.2876388888888889,Positive
B00NH12R1O,"Amazon Basics USB 3.0 Cable - A Male to Micro B - 6 Feet (1.8 Meters), Black",Computers & Accessories,Accessories & Peripherals,3.7375,6.0625,4.3,10911,0.6014285714285714,Positive
B0B8SSC5D9,"AmazonBasics USB C to Lightning Aluminum with Nylon Braided MFi Certified Charging Cable (Grey, 1.8 meter)",Computers & Accessories,Accessories & Peripherals,11.8625,24.9875,4.4,13552,0.35102564102564104,Positive
B08WKG2MWT,"Wayona Usb C 65W Fast Charging Cable Compatible For Tablets Samsung S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G (1M, Black)",Computers & Accessories,Accessories & Peripherals,4.7375,13.7375,4.3,2806,0.371144255050505,Positive
B0B466C3G4,Karbonn 80 cm (32 inches) Millenium Bezel-Less Series HD Ready Smart LED TV KJW32SKHD (Phantom Black),Electronics,"Home Theater, TV & Video",112.375,237.375,3.9,350,0.4222222222222222,Positive
B005LJQMZC,"BlueRigger Digital Optical Audio Toslink Cable (6 Feet / 1.8 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)",Electronics,"Home Theater, TV & Video",6.075,24.9875,4.2,30023,0.2185185185185185,Positive
B07MDRGHWQ,VW 60 cm (24 inches) Premium Series HD Ready LED TV VW24A (Black),Electronics,"Home Theater, TV & Video",71.2375,137.5,4.2,4003,0.19174174174174174,Positive
B07DC4RZPY,"Amazon Basics USB A to Lightning MFi Certified Charging Cable (White, 1.2 meter)",Computers & Accessories,Accessories & Peripherals,8.8625,24.9875,4.1,178817,0.21512345679012346,Positive
B0B15GSPQW,Samsung 138 cm (55 inches) Crystal 4K Neo Series Ultra HD Smart LED TV UA55AUE65AKXXL (Black),Electronics,"Home Theater, TV & Video",599.875,886.25,4.3,7109,0.17282988616321948,Positive
B08GJNM9N7,LOHAYA Television Remote Compatible for VU LED LCD HD Tv Remote Control Model No :- EN2B27V,Electronics,"Home Theater, TV & Video",3.7375,14.9875,3.7,490,0.3319940476190476,Positive
B09C6FML9B,"Duracell Micro USB 3A Braided Sync & Fast Charging Cable, 3.9 Feet (1.2M). Supports QC 2.0/3.0 Charging, High Speed Data Transmission - Black",Computers & Accessories,Accessories & Peripherals,4.0,7.4875,4.1,491,0.19507575757575754,Positive
B0B65MJ45G,"Zebronics CU3100V Fast charging Type C cable with QC 18W support, 3A max capacity, 1 meter braided cable, Data transfer and Superior durability (Braided Black + White)",Computers & Accessories,Accessories & Peripherals,1.7375,6.8625,3.9,61,-0.027083333333333334,Negative
B08P9RYPLR,"FLiX (Beetel) USB to iPhone Lightning Textured Pattern Data Sync & 2A Fast Charging Cable, Made in India, 480Mbps Data Sync, Tough Cable, 1 Meter Long USB Cable for Apple Devices (Black)(XCD-L102)",Computers & Accessories,Accessories & Peripherals,1.6125,3.1125,4.0,9378,0.47333333333333333,Positive
B0B6F8HHR6,MI 108 cm (43 inches) 5A Series Full HD Smart Android LED TV L43M7-EAIN (Black),Electronics,"Home Theater, TV & Video",312.4875,449.9875,4.2,32840,0.4046153846153846,Positive
